machine_id,equipment_type,age_months,operating_hours,maintenance_history,sensor_temp,sensor_vibration,sensor_pressure,sensor_humidity,failure_next_30_days
MACH-018859,turbine,81,143459.7,64,39.69,3.9668,52.57,57.66,0
MACH-018860,motor,168,1607.0,89,137.55,2.5736,95.15,98.7,0
MACH-018861,motor,52,130062.6,70,193.06,2.4919,20.67,30.41,0
MACH-018862,compressor,205,108173.1,28,19.83,11.565,92.12,80.29,0
MACH-018863,pump,150,184979.9,90,80.72,6.7705,58.08,21.37,0
MACH-018864,turbine,264,192430.8,83,42.05,1.6318,53.28,38.09,0
MACH-018865,compressor,271,137809.2,72,137.65,10.4571,0.24,48.85,0
MACH-018866,compressor,96,107757.1,15,7.14,11.2331,87.17,8.25,1
MACH-018867,motor,95,106118.3,53,191.45,1.2183,21.9,45.82,0
MACH-018868,turbine,10,88919.2,99,38.74,8.1276,91.47,71.93,0
MACH-018869,turbine,152,155683.8,30,151.42,12.1204,98.44,84.84,1
MACH-018870,pump,116,66861.4,90,195.36,6.8146,77.05,62.33,0
MACH-018871,compressor,299,48433.0,47,80.24,8.6277,44.58,55.87,0
MACH-018872,turbine,246,88297.7,52,119.9,11.3074,70.19,60.34,0
MACH-018873,motor,137,66518.5,98,171.09,10.1369,60.04,2.64,0
MACH-018874,compressor,171,162846.8,29,44.38,3.3231,27.46,5.76,1
MACH-018875,turbine,189,55038.9,95,135.87,14.4895,54.01,70.59,0
MACH-018876,motor,271,80409.5,81,181.46,2.8178,14.64,56.0,0
MACH-018877,compressor,299,54025.0,74,29.84,3.813,83.08,39.66,0
MACH-018878,compressor,126,107653.1,4,116.96,7.7244,98.07,75.06,1
MACH-018879,pump,111,61223.4,3,181.3,8.2305,23.75,2.69,1
MACH-018880,pump,214,125336.6,33,199.14,0.1227,81.53,18.06,0
MACH-018881,compressor,82,161257.0,6,111.44,9.7072,42.89,27.83,1
MACH-018882,pump,43,149940.9,34,98.72,10.0284,19.95,43.47,0
MACH-018883,turbine,85,60318.0,98,44.78,3.0801,48.88,7.16,0
MACH-018884,compressor,95,113096.7,79,76.53,6.7003,52.53,15.56,0
MACH-018885,compressor,186,76533.7,81,148.32,11.5521,19.3,67.84,0
MACH-018886,motor,221,130039.2,60,117.19,12.1941,56.7,23.8,0
MACH-018887,motor,49,174307.6,49,167.84,6.1382,1.18,90.83,0
MACH-018888,motor,14,168051.8,40,75.92,12.8376,54.62,30.6,0
MACH-018889,compressor,50,177445.4,40,130.62,0.9477,30.76,48.73,0
MACH-018890,motor,274,80534.4,41,39.49,12.1221,96.73,47.74,1
MACH-018891,motor,79,162262.6,18,16.82,12.0356,61.17,41.87,0
MACH-018892,pump,159,75329.2,4,25.35,11.9403,71.24,76.28,0
MACH-018893,compressor,163,20319.1,52,157.34,13.0555,44.61,43.91,0
MACH-018894,compressor,84,117750.7,52,197.47,5.6151,57.83,18.61,0
MACH-018895,compressor,254,119295.5,65,198.35,0.745,64.04,57.5,0
MACH-018896,motor,20,152181.9,18,166.15,14.0758,54.25,41.17,0
MACH-018897,pump,159,168093.4,12,180.18,11.382,30.33,21.6,1
MACH-018898,motor,125,179049.5,96,135.88,13.0825,1.2,93.85,0
MACH-018899,motor,235,140426.9,47,90.3,1.9544,25.89,51.76,0
MACH-018900,pump,60,125339.5,28,171.43,13.4622,16.68,61.86,0
MACH-018901,turbine,288,3115.7,35,22.9,5.9679,73.18,24.97,0
MACH-018902,motor,238,22712.6,5,34.52,6.1066,92.73,70.0,1
MACH-018903,motor,223,28006.2,89,86.17,7.1281,70.18,98.51,0
MACH-018904,compressor,149,51832.8,81,136.09,14.3449,8.82,94.21,0
MACH-018905,turbine,193,178648.3,71,147.92,0.666,92.86,19.3,1
MACH-018906,motor,63,145212.7,80,119.68,9.1573,46.4,95.43,0
MACH-018907,compressor,3,126649.0,91,114.85,0.1064,52.13,33.43,1
MACH-018908,pump,224,24883.1,65,86.17,13.0491,41.77,81.13,0
MACH-018909,compressor,135,131021.6,36,90.2,5.1454,6.17,98.68,0
MACH-018910,pump,106,146029.6,9,53.4,7.5855,76.48,38.96,0
MACH-018911,pump,81,61590.8,16,147.03,10.2501,28.15,99.11,0
MACH-018912,compressor,187,48744.1,44,11.14,9.4254,67.16,50.54,0
MACH-018913,pump,154,137302.9,83,199.1,7.7947,30.1,65.03,0
MACH-018914,pump,203,24079.7,34,66.12,5.2438,19.5,85.75,0
MACH-018915,pump,286,116324.0,42,95.43,2.1486,37.94,66.12,0
MACH-018916,turbine,251,195069.1,95,103.74,10.2824,95.39,90.48,1
MACH-018917,compressor,97,4933.1,57,55.45,9.3593,45.03,22.34,0
MACH-018918,motor,73,36487.7,89,116.76,9.3972,9.77,85.42,0
MACH-018919,turbine,49,106032.2,72,188.19,0.3625,66.93,85.84,0
MACH-018920,motor,171,14192.1,52,45.13,3.249,4.85,87.59,0
MACH-018921,turbine,248,141553.9,62,199.05,4.5049,51.9,78.18,1
MACH-018922,motor,76,16147.9,73,98.13,14.5976,56.29,79.2,0
MACH-018923,pump,298,38322.0,81,0.71,4.3636,67.93,68.86,0
MACH-018924,pump,129,109542.1,71,41.81,9.333,27.88,84.13,0
MACH-018925,motor,235,163076.8,17,106.7,2.6172,67.35,76.88,0
MACH-018926,pump,90,73388.6,25,57.38,5.8594,27.78,6.13,0
MACH-018927,pump,42,11276.3,8,126.85,1.9919,21.32,41.92,0
MACH-018928,motor,154,69569.2,28,167.19,5.5895,86.88,65.1,0
MACH-018929,turbine,166,14735.4,34,38.0,2.5828,79.72,75.53,0
MACH-018930,pump,144,37670.8,12,194.3,1.1667,16.8,18.71,1
MACH-018931,pump,122,93632.9,53,59.35,2.0852,97.91,47.45,0
MACH-018932,turbine,195,176170.4,94,174.81,4.8059,35.35,7.62,0
MACH-018933,pump,191,178712.2,76,96.92,4.4303,20.78,3.21,0
MACH-018934,turbine,46,140828.1,87,45.09,13.3043,17.76,49.39,0
MACH-018935,compressor,201,168466.1,79,45.46,13.3079,63.94,46.32,0
MACH-018936,turbine,100,106973.4,87,23.08,8.5525,11.81,9.91,0
MACH-018937,compressor,243,191109.4,57,175.41,7.1462,90.33,40.41,1
MACH-018938,compressor,150,166924.3,48,57.21,2.1364,2.07,60.35,0
MACH-018939,pump,73,131415.1,78,82.0,12.3322,56.61,68.18,0
MACH-018940,compressor,55,46791.6,60,19.77,14.6487,13.58,19.29,0
MACH-018941,compressor,290,152212.0,57,29.96,3.8746,27.45,33.61,1
MACH-018942,turbine,216,175015.7,85,65.07,2.3843,62.81,13.17,0
MACH-018943,pump,65,95722.7,24,126.68,11.1559,10.63,22.48,0
MACH-018944,pump,151,72695.0,7,145.99,11.4442,95.38,89.29,0
MACH-018945,pump,38,72959.9,75,39.29,9.9089,55.28,33.84,0
MACH-018946,turbine,251,150438.6,71,177.54,9.389,96.78,48.47,1
MACH-018947,pump,249,190002.0,60,71.22,3.9082,99.59,63.96,1
MACH-018948,turbine,241,80100.6,16,148.15,14.209,51.22,87.88,1
MACH-018949,motor,139,21293.4,57,23.8,12.4053,36.9,53.4,0
MACH-018950,motor,50,8423.4,49,107.74,9.5804,9.03,63.51,0
MACH-018951,turbine,148,166320.9,81,175.07,10.9664,38.2,4.79,0
MACH-018952,compressor,154,62149.9,25,103.77,12.0681,55.47,73.42,0
MACH-018953,compressor,96,164604.8,3,91.69,13.4613,70.4,41.95,1
MACH-018954,turbine,114,23179.9,68,103.49,3.8046,5.74,68.11,0
MACH-018955,turbine,14,7887.1,23,63.63,6.1545,65.27,20.98,0
MACH-018956,compressor,157,61922.5,36,31.64,13.7392,41.34,94.13,0
MACH-018957,motor,59,63133.0,69,118.65,3.9727,29.7,9.41,0
MACH-018958,turbine,253,199503.3,35,123.79,7.9082,88.83,19.5,1
MACH-018959,compressor,229,47758.9,22,16.85,9.4775,14.61,47.16,0
MACH-018960,turbine,182,148271.7,2,94.63,6.7446,85.71,27.5,1
MACH-018961,turbine,68,184190.7,19,26.32,7.5687,84.55,29.67,1
MACH-018962,compressor,201,156518.3,1,152.13,1.2393,17.11,49.48,0
MACH-018963,motor,298,194849.8,96,128.81,4.0209,34.8,81.67,0
MACH-018964,turbine,190,33488.8,31,176.8,5.8723,65.91,42.31,1
MACH-018965,turbine,236,136699.7,94,148.36,7.2057,90.68,92.55,1
MACH-018966,pump,271,104406.4,37,132.7,9.7356,75.05,41.3,1
MACH-018967,compressor,255,173999.0,47,125.39,8.8076,89.85,46.05,0
MACH-018968,compressor,49,148590.8,12,101.67,0.3938,27.07,84.55,0
MACH-018969,compressor,262,155798.9,10,169.71,9.8355,33.25,53.33,1
MACH-018970,turbine,230,77263.7,23,87.83,9.6106,81.88,77.71,1
MACH-018971,motor,216,135381.7,79,112.01,0.9153,76.09,60.16,0
MACH-018972,turbine,69,176254.4,96,159.28,9.4371,78.51,5.1,0
MACH-018973,compressor,140,39439.3,79,166.21,12.9714,73.83,97.98,0
MACH-018974,pump,272,6284.3,29,95.89,13.2102,33.29,70.13,0
MACH-018975,compressor,276,62299.7,36,171.11,8.9958,60.23,7.85,0
MACH-018976,pump,35,172625.3,24,111.42,7.0092,90.54,55.06,0
MACH-018977,turbine,128,92962.3,76,81.01,11.5498,60.6,92.24,0
MACH-018978,turbine,182,51392.7,85,192.47,7.249,99.94,42.27,0
MACH-018979,turbine,29,182155.9,8,139.79,1.1264,33.66,86.93,1
MACH-018980,compressor,74,8441.9,14,67.55,10.5922,21.7,30.4,0
MACH-018981,motor,179,161311.6,45,68.48,5.6851,46.67,20.17,0
MACH-018982,motor,197,159816.5,93,185.42,10.7623,46.38,79.44,0
MACH-018983,turbine,32,103804.2,4,66.36,13.5681,87.94,25.09,1
MACH-018984,pump,128,52766.4,25,112.9,11.2925,17.06,63.91,0
MACH-018985,turbine,197,86912.0,89,54.85,14.961,8.2,88.22,0
MACH-018986,motor,298,70830.0,47,137.65,1.7211,24.2,83.35,0
MACH-018987,compressor,300,28336.3,35,106.72,11.3642,83.31,89.63,1
MACH-018988,compressor,94,119013.2,83,84.27,6.7728,14.51,27.15,0
MACH-018989,pump,203,39137.5,17,150.4,10.9332,68.89,30.36,1
MACH-018990,pump,166,199222.7,17,42.14,0.6957,83.26,15.09,0
MACH-018991,pump,64,114883.7,14,170.86,4.9377,50.19,32.03,1
MACH-018992,turbine,153,23391.9,84,13.72,5.1798,55.3,48.96,0
MACH-018993,pump,42,122920.1,10,28.21,13.58,76.41,18.12,1
MACH-018994,compressor,37,76024.8,65,110.78,11.2309,38.82,66.61,0
MACH-018995,pump,107,37134.6,10,94.81,9.1494,33.06,63.33,0
MACH-018996,turbine,79,59437.6,70,88.14,0.9901,39.91,85.36,0
MACH-018997,turbine,44,51181.7,47,196.51,3.6551,74.96,0.78,0
MACH-018998,motor,16,116540.1,26,53.14,11.4755,62.48,58.67,0
MACH-018999,pump,171,55138.3,17,127.21,6.6782,37.33,71.83,0
MACH-019000,motor,2,9589.2,68,116.16,5.6106,67.84,88.5,0
MACH-019001,compressor,235,163589.9,77,47.2,13.9014,25.3,29.93,0
MACH-019002,compressor,22,57086.7,58,112.97,4.7981,14.3,1.85,0
MACH-019003,compressor,198,60932.1,51,198.31,7.4368,12.83,90.81,0
MACH-019004,compressor,45,86662.1,50,34.13,9.0003,29.98,47.2,0
MACH-019005,compressor,186,158658.8,88,35.86,1.6275,23.06,63.61,0
MACH-019006,pump,43,123021.7,38,55.56,0.5642,20.15,38.21,0
MACH-019007,pump,131,17534.8,83,108.03,1.7937,94.55,41.56,0
MACH-019008,turbine,198,91931.0,11,94.42,8.7783,88.86,17.81,0
MACH-019009,compressor,52,151338.8,74,152.66,14.4958,89.42,27.77,1
MACH-019010,turbine,40,8147.6,96,183.85,12.0851,45.61,6.94,0
MACH-019011,compressor,192,8082.4,17,141.09,11.0198,32.67,37.24,0
MACH-019012,motor,193,140398.1,20,111.74,9.4061,49.24,36.47,1
MACH-019013,compressor,126,100310.0,46,23.61,3.0549,22.75,80.56,0
MACH-019014,compressor,37,32755.0,61,42.05,10.483,9.78,80.35,0
MACH-019015,pump,92,134051.8,92,150.72,6.8177,42.17,35.01,0
MACH-019016,motor,66,16359.3,49,121.08,2.4149,93.98,64.64,1
MACH-019017,compressor,198,88927.7,77,2.91,13.0048,77.15,68.48,0
MACH-019018,pump,91,163973.2,38,125.47,5.9362,81.22,3.6,0
MACH-019019,pump,114,35424.4,54,85.76,7.1572,53.49,28.15,0
MACH-019020,pump,79,117926.3,22,166.63,2.5422,28.62,70.19,1
MACH-019021,compressor,51,74152.9,55,79.13,0.3218,74.69,10.65,0
MACH-019022,pump,244,178668.7,90,100.79,9.3303,44.69,12.86,0
MACH-019023,motor,146,129321.6,34,124.28,8.1314,96.96,15.13,1
MACH-019024,pump,172,71837.2,87,124.69,5.6617,26.03,82.02,0
MACH-019025,motor,87,97841.1,85,190.12,3.691,83.22,20.29,0
MACH-019026,pump,27,105207.6,61,93.69,4.7866,32.31,27.42,0
MACH-019027,turbine,221,196884.9,90,164.83,14.4103,79.33,54.93,1
MACH-019028,motor,217,149064.8,84,161.18,0.3458,82.18,55.3,0
MACH-019029,pump,15,142791.3,69,159.28,10.0758,99.01,14.5,0
MACH-019030,compressor,266,196737.1,93,9.05,0.9902,41.85,8.62,0
MACH-019031,turbine,256,30639.6,100,91.52,10.1988,7.26,7.89,0
MACH-019032,turbine,255,93432.6,32,148.25,9.92,14.7,47.82,1
MACH-019033,turbine,139,192350.1,79,89.52,7.9967,86.09,15.07,1
MACH-019034,motor,209,170471.9,47,112.62,10.3925,49.55,92.79,0
MACH-019035,motor,5,40981.1,83,188.51,5.6542,64.46,29.05,0
MACH-019036,motor,180,84291.5,14,132.43,9.0505,39.79,98.48,0
MACH-019037,motor,41,37583.0,50,175.99,13.4373,45.75,14.93,0
MACH-019038,turbine,273,140140.2,58,108.61,12.1983,69.45,47.61,1
MACH-019039,pump,284,123464.2,47,18.93,14.4626,56.99,11.19,0
MACH-019040,turbine,46,116246.2,95,136.17,8.7009,41.87,17.73,0
MACH-019041,turbine,162,180612.4,37,102.33,1.8175,88.42,54.52,1
MACH-019042,turbine,178,20077.0,60,134.92,11.9297,42.94,28.27,0
MACH-019043,compressor,231,188099.7,49,139.43,10.5689,40.19,19.43,1
MACH-019044,turbine,147,96907.3,51,137.38,7.0566,56.71,22.93,1
MACH-019045,pump,265,5405.0,60,157.68,5.1781,73.08,82.38,0
MACH-019046,turbine,104,182957.7,57,182.48,5.7266,68.27,15.14,1
MACH-019047,compressor,97,186240.2,54,135.12,11.7864,76.86,26.94,1
MACH-019048,turbine,219,188746.8,93,97.11,0.4265,27.58,28.36,0
MACH-019049,pump,165,166959.0,20,121.59,12.3672,36.33,97.7,0
MACH-019050,turbine,25,55685.2,13,127.47,13.8391,59.05,69.66,0
MACH-019051,compressor,196,57294.6,44,50.75,6.4928,60.18,41.41,0
MACH-019052,pump,84,65613.1,85,110.49,13.0536,90.02,34.77,0
MACH-019053,compressor,253,45113.1,50,166.62,12.2409,92.44,95.14,1
MACH-019054,pump,251,181658.9,36,33.66,13.1061,53.33,0.67,0
MACH-019055,pump,127,106962.0,54,30.11,8.6252,21.42,15.73,0
MACH-019056,compressor,256,53237.5,96,151.55,10.308,68.99,6.21,0
MACH-019057,turbine,286,154449.2,5,194.32,2.4729,18.25,83.62,1
MACH-019058,pump,219,125540.5,62,115.61,13.1659,28.88,69.02,0
MACH-019059,motor,183,75854.4,73,61.16,7.8815,92.11,71.07,0
MACH-019060,motor,280,182834.6,37,148.12,7.3043,48.67,29.39,0
MACH-019061,compressor,263,111101.8,97,165.02,6.2258,99.79,74.21,0
MACH-019062,pump,144,125636.3,56,26.3,13.0129,92.7,16.55,0
MACH-019063,compressor,26,6525.3,19,86.96,8.0795,33.2,58.84,0
MACH-019064,motor,181,125976.2,43,153.84,9.4605,73.91,27.68,1
MACH-019065,turbine,140,82569.0,87,119.31,7.6253,50.42,61.02,0
MACH-019066,motor,110,149608.5,88,173.29,2.4887,78.94,42.15,0
MACH-019067,motor,54,8761.6,20,43.17,14.854,8.89,96.52,0
MACH-019068,pump,215,77174.2,35,189.17,5.1443,49.8,21.27,0
MACH-019069,turbine,274,13121.3,5,117.23,14.6235,44.54,1.76,0
MACH-019070,turbine,180,186269.3,11,53.9,6.8807,98.64,74.6,1
MACH-019071,motor,71,83975.0,75,143.63,2.5983,45.49,93.94,0
MACH-019072,motor,1,27837.3,53,150.2,11.9852,37.68,22.33,0
MACH-019073,turbine,214,148644.0,86,74.22,9.2142,92.85,62.6,0
MACH-019074,motor,48,176369.3,1,99.91,9.2764,25.69,0.82,0
MACH-019075,pump,19,155070.6,85,121.79,1.8381,65.95,62.98,0
MACH-019076,pump,60,170104.1,63,189.84,11.9005,67.09,72.07,1
MACH-019077,compressor,61,169380.1,8,119.57,12.0045,28.4,9.36,0
MACH-019078,pump,102,197864.4,67,44.35,14.0145,1.81,13.12,0
MACH-019079,pump,96,72672.5,0,198.32,5.7438,45.74,88.76,0
MACH-019080,pump,60,69714.3,95,174.42,13.3788,49.32,20.84,0
MACH-019081,turbine,235,22321.6,89,63.01,14.1793,82.66,96.89,0
MACH-019082,turbine,248,171510.4,33,28.19,13.2744,99.9,17.45,1
MACH-019083,turbine,76,186107.3,26,169.17,14.0003,66.6,3.02,1
MACH-019084,motor,111,56468.3,4,27.75,1.0944,55.63,10.88,0
MACH-019085,motor,246,123013.8,21,72.02,8.5245,62.5,52.62,0
MACH-019086,motor,286,48987.7,57,191.98,1.3384,11.69,59.17,0
MACH-019087,compressor,237,172394.2,85,33.13,12.4516,58.04,49.09,0
MACH-019088,pump,166,1377.2,17,129.17,13.164,80.83,18.52,0
MACH-019089,compressor,298,139021.9,29,71.57,3.8341,98.47,66.59,0
MACH-019090,pump,219,108589.1,26,130.23,6.2508,19.69,90.57,0
MACH-019091,motor,204,57208.8,49,83.41,3.3971,95.59,37.5,0
MACH-019092,motor,9,184606.4,2,182.47,6.0499,22.89,70.64,0
MACH-019093,compressor,192,95912.9,93,175.6,3.8407,33.26,0.52,0
MACH-019094,turbine,87,104906.3,18,43.68,1.0823,73.77,75.62,0
MACH-019095,compressor,181,16654.6,70,197.43,5.9379,22.85,46.86,0
MACH-019096,motor,172,82373.1,50,132.11,6.2134,58.71,33.71,0
MACH-019097,compressor,33,31802.6,43,89.42,8.7918,87.4,62.74,0
MACH-019098,compressor,139,110855.4,24,27.65,4.6927,6.22,41.81,0
MACH-019099,pump,154,115680.0,50,125.83,11.6701,17.32,20.15,1
MACH-019100,turbine,15,48824.2,50,94.65,14.0272,28.06,13.9,0
MACH-019101,turbine,256,188688.8,33,171.35,1.1903,69.11,60.71,1
MACH-019102,pump,282,60565.4,46,119.94,1.6789,63.26,8.43,0
MACH-019103,pump,7,130846.3,86,89.13,13.5704,54.02,25.04,0
MACH-019104,pump,37,195823.1,55,174.38,11.367,89.95,74.97,1
MACH-019105,compressor,38,160726.0,55,25.08,8.2411,83.9,89.87,0
MACH-019106,pump,133,149240.7,45,65.57,1.4785,21.95,11.48,0
MACH-019107,pump,181,11845.7,82,91.9,7.9046,7.62,49.82,0
MACH-019108,compressor,73,104831.2,53,73.42,6.0103,44.39,8.75,0
MACH-019109,pump,255,150775.4,100,94.92,12.3943,13.89,8.32,0
MACH-019110,pump,94,132094.0,21,84.69,13.1722,68.34,81.88,0
MACH-019111,pump,93,113548.9,47,83.16,13.2198,50.15,76.31,0
MACH-019112,compressor,177,184208.3,99,134.62,0.2984,80.0,26.68,0
MACH-019113,motor,262,111911.9,2,110.64,8.6763,83.21,76.56,1
MACH-019114,motor,75,167525.1,88,38.58,14.2194,92.93,16.87,0
MACH-019115,compressor,102,177164.9,89,156.84,9.6249,51.96,53.48,0
MACH-019116,pump,102,157245.8,42,176.54,5.3036,14.54,39.21,0
MACH-019117,compressor,140,29975.5,24,15.47,12.198,43.31,54.5,0
MACH-019118,motor,129,155011.4,91,198.37,4.2424,36.78,62.14,0
MACH-019119,compressor,286,157444.7,25,154.66,9.5473,93.42,48.24,1
MACH-019120,compressor,44,134738.7,67,88.14,7.9821,67.74,88.63,0
MACH-019121,compressor,126,74292.4,34,157.48,0.6399,95.21,65.25,0
MACH-019122,pump,77,57801.0,0,54.71,11.681,29.36,5.71,1
MACH-019123,pump,180,130155.1,97,41.76,3.2221,60.8,98.42,0
MACH-019124,compressor,235,145948.3,38,14.35,14.9156,39.88,75.35,1
MACH-019125,pump,281,183992.2,65,147.24,10.8351,78.76,25.64,1
MACH-019126,motor,132,68284.6,49,144.35,11.5189,16.81,14.82,0
MACH-019127,compressor,80,57816.7,74,25.04,11.9886,75.55,42.8,0
MACH-019128,turbine,290,148285.0,5,66.22,0.4616,39.31,18.53,1
MACH-019129,compressor,28,195690.2,13,144.3,14.5901,52.81,90.37,1
MACH-019130,turbine,40,58097.1,91,51.38,12.0375,35.37,75.26,0
MACH-019131,compressor,288,54862.8,38,97.92,13.3993,82.78,76.94,0
MACH-019132,motor,266,178739.8,32,12.99,9.7539,4.96,0.88,0
MACH-019133,pump,168,52947.7,24,58.71,11.3911,81.0,22.65,0
MACH-019134,compressor,99,83071.5,72,39.9,14.6845,31.27,68.93,0
MACH-019135,turbine,290,198409.7,1,195.26,4.6321,68.14,74.15,1
MACH-019136,motor,288,160160.2,77,149.07,12.7927,61.4,48.12,1
MACH-019137,pump,261,49965.3,66,114.23,3.5352,97.91,60.38,0
MACH-019138,pump,232,190489.4,63,26.44,6.4213,37.68,10.98,0
MACH-019139,compressor,179,168719.5,1,113.21,9.7273,9.21,79.98,1
MACH-019140,compressor,112,194809.2,16,138.98,1.1795,6.87,72.88,1
MACH-019141,pump,142,80631.8,87,22.17,13.2325,70.35,20.57,0
MACH-019142,pump,163,133438.0,92,126.95,4.7355,64.23,34.84,0
MACH-019143,compressor,145,76362.4,66,152.02,9.7201,27.89,82.04,0
MACH-019144,motor,259,88420.9,6,107.37,4.3704,32.9,22.88,0
MACH-019145,motor,50,134241.0,53,100.03,0.9431,85.2,80.99,0
MACH-019146,motor,25,82935.8,56,64.68,6.1813,89.27,80.53,0
MACH-019147,compressor,137,83802.6,45,75.7,10.5477,93.75,42.45,0
MACH-019148,compressor,63,108361.2,80,156.7,12.9648,38.7,82.42,0
MACH-019149,pump,247,21449.8,44,54.62,10.2733,97.36,50.75,0
MACH-019150,pump,255,197174.8,65,156.94,6.2238,60.74,97.91,0
MACH-019151,compressor,297,165391.2,31,57.29,12.6358,28.08,32.8,0
MACH-019152,compressor,116,96485.4,72,158.62,3.504,16.88,10.67,0
MACH-019153,pump,289,151169.9,67,144.64,2.0357,49.84,5.59,0
MACH-019154,pump,31,199495.9,76,189.29,0.9171,74.57,98.76,0
MACH-019155,compressor,289,103290.9,61,68.16,5.7768,21.03,6.99,0
MACH-019156,motor,74,144736.0,82,13.15,12.9429,28.28,71.23,0
MACH-019157,pump,6,16999.9,31,58.21,10.7044,49.72,96.17,0
MACH-019158,compressor,248,191249.2,11,42.97,6.7666,96.13,60.64,1
MACH-019159,pump,155,33164.3,96,44.71,0.3024,17.67,39.23,0
MACH-019160,pump,124,160193.7,85,140.68,8.4564,80.58,25.55,0
MACH-019161,compressor,61,97539.0,38,3.17,6.9513,90.65,92.33,0
MACH-019162,pump,125,128879.7,70,80.83,13.2017,83.53,49.67,0
MACH-019163,pump,185,119202.3,73,35.16,12.1981,16.48,44.24,0
MACH-019164,turbine,44,83094.0,23,191.21,1.9909,16.52,21.21,1
MACH-019165,pump,284,190433.3,45,2.78,6.6846,14.81,87.44,0
MACH-019166,compressor,218,62036.5,8,177.93,10.882,100.0,43.23,0
MACH-019167,turbine,263,46227.2,11,133.85,14.5466,99.98,7.2,1
MACH-019168,turbine,14,178839.9,84,138.51,10.2865,89.09,38.8,0
MACH-019169,turbine,260,58837.0,91,15.0,3.2064,16.5,16.51,1
MACH-019170,motor,260,21563.1,28,134.02,12.8207,28.83,13.92,0
MACH-019171,turbine,110,31325.2,80,82.67,10.8472,0.06,13.48,0
MACH-019172,pump,171,71427.8,51,122.6,0.7082,76.14,22.69,0
MACH-019173,motor,151,175680.8,17,47.01,4.4542,95.03,49.37,1
MACH-019174,pump,248,132760.5,26,50.93,12.8927,12.52,12.49,0
MACH-019175,compressor,85,25337.4,43,39.01,3.256,52.23,35.59,0
MACH-019176,turbine,276,107057.0,96,108.44,10.7908,43.68,76.85,0
MACH-019177,turbine,167,124557.5,86,56.04,7.757,73.51,62.53,0
MACH-019178,turbine,1,161608.5,54,30.22,5.5675,87.91,0.93,0
MACH-019179,pump,92,112727.4,74,98.0,2.4918,74.33,87.37,0
MACH-019180,turbine,43,68693.5,71,186.83,11.3965,89.64,77.28,1
MACH-019181,compressor,243,199174.3,66,177.64,11.3676,37.82,38.6,1
MACH-019182,motor,123,51919.1,97,194.08,4.2709,21.29,99.89,0
MACH-019183,pump,140,192913.4,82,122.91,8.6898,11.46,10.97,0
MACH-019184,pump,106,41850.4,4,92.21,12.0757,57.41,98.69,0
MACH-019185,turbine,211,103603.7,32,145.9,2.057,50.44,76.86,1
MACH-019186,motor,299,22098.1,5,95.89,14.7417,39.9,81.69,0
MACH-019187,compressor,262,178599.9,85,149.13,12.2246,9.07,49.17,1
MACH-019188,turbine,297,97875.4,7,73.03,14.5749,47.59,50.56,1
MACH-019189,motor,90,176796.0,91,182.45,7.1047,80.99,76.45,0
MACH-019190,pump,200,164990.9,24,3.66,10.0685,8.84,99.64,0
MACH-019191,motor,187,38013.0,5,128.4,8.2843,68.0,6.71,0
MACH-019192,pump,91,11702.9,32,112.79,8.077,89.47,70.68,0
MACH-019193,pump,254,183338.4,92,197.96,3.5541,8.99,35.03,0
MACH-019194,turbine,276,112427.8,36,71.03,11.2187,68.9,39.28,1
MACH-019195,motor,286,170515.9,97,16.54,11.247,90.38,51.66,0
MACH-019196,compressor,297,137968.5,86,16.08,14.6198,7.32,49.54,1
MACH-019197,compressor,49,153919.2,39,145.0,2.1919,3.19,26.01,1
MACH-019198,compressor,45,96662.0,38,6.02,10.5285,3.5,95.52,0
MACH-019199,compressor,205,146663.2,89,144.51,0.7452,5.43,30.83,0
MACH-019200,pump,218,183739.7,59,121.17,13.7971,88.21,98.87,1
MACH-019201,compressor,131,141863.5,5,60.45,3.2319,9.02,74.66,0
MACH-019202,turbine,49,186359.8,62,38.18,2.0213,57.5,32.59,0
MACH-019203,pump,86,48286.8,70,142.15,7.0063,47.68,38.63,0
MACH-019204,pump,39,160586.4,22,194.28,1.0979,78.27,22.24,1
MACH-019205,compressor,48,105950.4,47,183.58,3.6645,37.71,32.68,1
MACH-019206,turbine,57,12151.4,33,163.91,8.1934,44.8,21.49,0
MACH-019207,motor,176,129070.1,49,18.42,3.4542,85.44,31.76,1
MACH-019208,turbine,154,125462.7,72,71.41,4.3034,85.18,49.35,1
MACH-019209,pump,101,198181.5,92,186.06,6.9483,45.44,69.6,1
MACH-019210,compressor,163,129960.6,93,162.46,11.6446,83.85,47.07,1
MACH-019211,turbine,201,26145.0,62,65.12,7.2359,1.07,54.33,0
MACH-019212,motor,30,198235.2,39,101.37,13.6353,26.07,82.15,0
MACH-019213,compressor,85,62970.2,90,52.88,8.6386,26.18,10.71,0
MACH-019214,pump,61,139451.8,51,132.99,11.1642,16.8,52.92,0
MACH-019215,compressor,1,119653.4,18,137.28,11.4507,6.86,25.54,0
MACH-019216,compressor,35,71088.4,20,190.39,13.606,43.94,68.64,0
MACH-019217,turbine,231,81332.8,72,2.37,12.335,99.28,32.84,1
MACH-019218,pump,263,130602.7,54,52.12,8.4306,65.6,71.98,0
MACH-019219,motor,49,174339.4,23,93.13,9.7233,61.58,3.87,0
MACH-019220,compressor,231,189324.1,46,131.79,6.6643,6.82,59.54,1
