customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST-04406,Male,0,No,No,67,Yes,No,Fiber optic,No,Yes,No,No internet service,No,No internet service,one year,Yes,credit_card,109.82,7357.97,No
CUST-04407,Female,1,No,Yes,23,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No internet service,month-to-month,Yes,electronic_check,93.59,2152.57,Yes
CUST-04408,Female,1,No,No,16,No,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No,month-to-month,No,credit_card,109.67,1754.73,Yes
CUST-04409,Male,1,Yes,Yes,10,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No internet service,two year,Yes,electronic_check,108.64,1086.45,No
CUST-04410,Male,1,Yes,No,39,Yes,No,No,No,No,No internet service,Yes,Yes,No,month-to-month,No,mailed_check,7.75,302.23,No
CUST-04411,Female,0,Yes,No,58,No,No phone service,Fiber optic,Yes,No internet service,No internet service,No,Yes,No,month-to-month,No,bank_transfer,93.13,5401.39,No
CUST-04412,Female,0,No,No,39,Yes,No,No,No,No,No internet service,No,No,No,month-to-month,Yes,electronic_check,7.85,306.15,No
CUST-04413,Male,0,Yes,No,11,Yes,No,No,No internet service,No,No,No,Yes,No internet service,month-to-month,Yes,electronic_check,27.47,302.18,Yes
CUST-04414,Male,1,Yes,No,27,Yes,Yes,DSL,No,No internet service,No internet service,No,No internet service,No,one year,Yes,mailed_check,87.86,2372.24,No
CUST-04415,Female,0,No,No,26,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,one year,Yes,electronic_check,72.46,1883.99,No
CUST-04416,Male,1,No,No,23,Yes,No,DSL,No internet service,No internet service,Yes,No,No internet service,Yes,two year,Yes,electronic_check,56.83,1307.17,No
CUST-04417,Male,1,No,No,62,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No internet service,No,one year,Yes,bank_transfer,80.48,4989.69,No
CUST-04418,Female,1,No,No,15,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,No,month-to-month,Yes,mailed_check,84.44,1266.63,Yes
CUST-04419,Female,1,Yes,No,24,Yes,Yes,DSL,No,Yes,No internet service,No,No internet service,No,two year,Yes,bank_transfer,54.6,1310.52,No
CUST-04420,Female,1,Yes,No,23,Yes,No,Fiber optic,No,No internet service,No,No internet service,No internet service,Yes,month-to-month,No,credit_card,89.73,2063.82,Yes
CUST-04421,Female,1,No,Yes,17,Yes,No,No,No internet service,No internet service,Yes,No,Yes,No internet service,one year,Yes,electronic_check,16.53,281.09,No
CUST-04422,Female,1,Yes,No,54,Yes,No,Fiber optic,No,No internet service,No,Yes,No internet service,No internet service,month-to-month,Yes,electronic_check,114.01,6156.77,No
CUST-04423,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,No,No,month-to-month,Yes,electronic_check,42.06,3028.35,No
CUST-04424,Male,0,No,Yes,30,Yes,Yes,DSL,No,No internet service,No internet service,Yes,No internet service,No internet service,one year,Yes,electronic_check,72.49,2174.81,No
CUST-04425,Female,0,No,Yes,45,Yes,No,DSL,No internet service,No,Yes,No,No,No internet service,month-to-month,No,electronic_check,65.76,2959.2,No
CUST-04426,Male,0,Yes,No,64,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,Yes,one year,No,electronic_check,78.71,5037.25,No
CUST-04427,Female,1,Yes,Yes,56,Yes,Yes,DSL,No internet service,Yes,No internet service,No,Yes,Yes,one year,Yes,mailed_check,71.19,3986.45,No
CUST-04428,Female,0,Yes,Yes,34,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,No internet service,month-to-month,No,electronic_check,59.35,2018.06,No
CUST-04429,Female,0,Yes,No,1,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,Yes,Yes,month-to-month,No,electronic_check,132.11,132.11,No
CUST-04430,Male,0,No,Yes,25,Yes,Yes,DSL,No internet service,No internet service,Yes,No,Yes,No internet service,month-to-month,Yes,bank_transfer,53.2,1329.9,No
CUST-04431,Female,0,Yes,Yes,70,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,No internet service,month-to-month,No,credit_card,104.0,7279.65,No
CUST-04432,Male,0,Yes,No,11,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No,month-to-month,Yes,electronic_check,138.58,1524.34,Yes
CUST-04433,Male,1,No,No,1,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,month-to-month,Yes,mailed_check,72.3,72.3,No
CUST-04434,Male,0,Yes,No,53,Yes,No,DSL,No internet service,No,No internet service,No internet service,No internet service,Yes,two year,Yes,credit_card,60.91,3228.21,No
CUST-04435,Female,0,No,No,63,Yes,Yes,DSL,No internet service,Yes,No,No,No,No,month-to-month,Yes,electronic_check,28.69,1807.43,No
CUST-04436,Male,0,No,No,22,Yes,No,DSL,No,No,No,No,No internet service,No internet service,month-to-month,No,mailed_check,51.41,1131.12,No
CUST-04437,Male,1,Yes,Yes,24,Yes,No,Fiber optic,No,No,Yes,No internet service,No,No,month-to-month,Yes,electronic_check,87.7,2104.7,No
CUST-04438,Female,0,No,No,62,Yes,Yes,DSL,No internet service,No,No,No,No,Yes,month-to-month,No,electronic_check,74.46,4616.28,No
CUST-04439,Female,1,No,No,49,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,No internet service,Yes,two year,Yes,bank_transfer,130.19,6379.35,No
CUST-04440,Female,1,No,Yes,22,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,No,No internet service,month-to-month,Yes,electronic_check,138.5,3046.98,No
CUST-04441,Male,0,Yes,No,40,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No internet service,month-to-month,No,mailed_check,95.75,3830.0,No
CUST-04442,Female,1,No,No,34,Yes,No,DSL,Yes,No,Yes,No internet service,No,No internet service,month-to-month,Yes,mailed_check,55.62,1891.09,No
CUST-04443,Female,0,No,No,48,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No internet service,Yes,month-to-month,Yes,electronic_check,112.09,5380.3,No
CUST-04444,Female,1,No,No,13,Yes,No,DSL,Yes,Yes,No internet service,No,No,No internet service,month-to-month,Yes,electronic_check,37.27,484.48,Yes
CUST-04445,Female,1,No,No,67,Yes,Yes,No,No internet service,Yes,No,No,Yes,No,month-to-month,Yes,mailed_check,28.01,1876.38,No
CUST-04446,Female,1,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,Yes,month-to-month,No,bank_transfer,87.49,4986.74,No
CUST-04447,Male,1,No,No,43,Yes,Yes,DSL,No internet service,No,No internet service,No,No internet service,No internet service,month-to-month,Yes,electronic_check,55.24,2375.33,No
CUST-04448,Female,0,No,No,5,Yes,No,DSL,No,No internet service,Yes,No internet service,No internet service,No internet service,one year,No,mailed_check,62.2,310.99,No
CUST-04449,Female,1,Yes,No,63,Yes,Yes,DSL,Yes,Yes,No internet service,No internet service,Yes,Yes,month-to-month,Yes,electronic_check,63.36,3991.88,No
CUST-04450,Male,1,Yes,No,3,Yes,No,Fiber optic,No,No internet service,No,No,Yes,Yes,month-to-month,Yes,bank_transfer,57.04,171.11,Yes
CUST-04451,Male,0,No,No,63,Yes,Yes,DSL,No,No,No internet service,No internet service,Yes,Yes,month-to-month,No,electronic_check,76.5,4819.69,No
CUST-04452,Female,1,Yes,Yes,67,Yes,No,DSL,No,Yes,Yes,No,No internet service,No,one year,Yes,electronic_check,58.1,3892.99,No
CUST-04453,Male,1,No,Yes,58,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No internet service,two year,No,mailed_check,53.97,3130.49,No
CUST-04454,Male,1,No,No,49,No,No phone service,DSL,No,No,Yes,Yes,No,No internet service,month-to-month,No,credit_card,61.9,3032.97,No
CUST-04455,Female,1,Yes,No,69,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,month-to-month,No,bank_transfer,63.99,4415.48,No
CUST-04456,Male,0,Yes,No,55,Yes,No,Fiber optic,No,No internet service,Yes,No,No,No,two year,Yes,bank_transfer,142.99,7864.45,No
CUST-04457,Female,0,No,No,25,Yes,Yes,No,Yes,No internet service,No,No,No,Yes,month-to-month,Yes,mailed_check,22.06,551.38,No
CUST-04458,Female,0,Yes,No,52,Yes,No,Fiber optic,No,No,No,No,No,No internet service,month-to-month,Yes,credit_card,98.67,5130.91,No
CUST-04459,Female,1,No,Yes,40,No,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,Yes,month-to-month,Yes,bank_transfer,82.89,3315.48,No
CUST-04460,Female,0,Yes,No,62,Yes,Yes,DSL,No,No,No,Yes,No,Yes,month-to-month,Yes,mailed_check,72.87,4517.69,No
CUST-04461,Male,1,No,Yes,19,No,No phone service,Fiber optic,Yes,No internet service,Yes,No,No internet service,No,two year,Yes,mailed_check,83.21,1581.01,No
CUST-04462,Male,0,No,No,27,Yes,No,DSL,Yes,No internet service,No internet service,No,Yes,No internet service,month-to-month,Yes,electronic_check,77.84,2101.77,No
CUST-04463,Male,1,Yes,No,66,Yes,No,DSL,No internet service,No internet service,No internet service,No,Yes,No,one year,Yes,credit_card,84.16,5554.85,No
CUST-04464,Female,0,No,Yes,15,Yes,Yes,DSL,Yes,No,No internet service,No,No,No internet service,month-to-month,No,electronic_check,56.89,853.39,Yes
CUST-04465,Female,1,Yes,Yes,2,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,month-to-month,No,electronic_check,135.72,271.43,Yes
CUST-04466,Female,0,Yes,Yes,30,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,Yes,Yes,month-to-month,Yes,credit_card,124.8,3744.01,No
CUST-04467,Female,1,No,No,49,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,No,No internet service,two year,No,electronic_check,123.54,6053.47,No
CUST-04468,Female,1,Yes,No,68,Yes,Yes,DSL,Yes,Yes,No,No internet service,No,No internet service,month-to-month,No,bank_transfer,51.65,3512.38,No
CUST-04469,Male,1,Yes,Yes,61,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,Yes,Yes,one year,Yes,credit_card,95.56,5829.08,No
CUST-04470,Female,0,No,No,5,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,month-to-month,Yes,electronic_check,127.68,638.39,No
CUST-04471,Male,1,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No,No,two year,No,electronic_check,76.68,5060.64,No
CUST-04472,Female,0,Yes,Yes,60,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,No,month-to-month,No,credit_card,88.08,5285.06,No
CUST-04473,Female,0,No,Yes,57,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No,No,two year,Yes,electronic_check,48.22,2748.72,No
CUST-04474,Male,1,Yes,No,22,Yes,Yes,DSL,Yes,No internet service,No internet service,No,No internet service,No,month-to-month,Yes,credit_card,76.66,1686.62,No
CUST-04475,Male,0,No,No,40,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No internet service,month-to-month,No,mailed_check,70.04,2801.66,No
CUST-04476,Female,1,Yes,No,22,Yes,No,No,No,Yes,No,No internet service,No,Yes,month-to-month,Yes,electronic_check,3.01,66.25,Yes
CUST-04477,Female,1,No,Yes,61,Yes,Yes,DSL,Yes,No,Yes,Yes,No internet service,No,month-to-month,Yes,electronic_check,54.84,3345.29,No
CUST-04478,Female,0,No,No,40,Yes,No,Fiber optic,No internet service,Yes,No,No,Yes,No,two year,Yes,bank_transfer,113.8,4552.14,No
CUST-04479,Female,0,Yes,No,57,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,No,month-to-month,Yes,electronic_check,101.33,5776.04,No
CUST-04480,Male,0,Yes,No,67,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No internet service,one year,No,electronic_check,44.36,2971.97,No
CUST-04481,Male,0,Yes,No,1,Yes,Yes,DSL,No,No,No,Yes,No,Yes,month-to-month,Yes,bank_transfer,68.05,68.05,No
CUST-04482,Female,1,No,No,13,No,No phone service,DSL,No internet service,Yes,No internet service,No,No internet service,No internet service,two year,No,bank_transfer,60.31,784.02,No
CUST-04483,Female,1,No,Yes,37,Yes,No,DSL,No,No,No internet service,Yes,No,No internet service,month-to-month,No,bank_transfer,31.26,1156.65,No
CUST-04484,Female,1,Yes,No,0,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No,Yes,two year,Yes,mailed_check,147.63,147.63,No
CUST-04485,Female,1,Yes,Yes,21,Yes,Yes,DSL,Yes,No,No,No,No internet service,No,month-to-month,Yes,bank_transfer,55.77,1171.17,No
CUST-04486,Female,1,Yes,No,3,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No,Yes,two year,Yes,electronic_check,127.56,382.67,No
CUST-04487,Male,0,No,No,23,No,No phone service,Fiber optic,Yes,No internet service,Yes,No,No,No,month-to-month,Yes,bank_transfer,98.74,2271.04,Yes
CUST-04488,Male,1,No,No,72,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,month-to-month,No,mailed_check,37.06,2668.17,No
CUST-04489,Female,1,No,Yes,33,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,No,month-to-month,No,electronic_check,126.97,4190.17,No
CUST-04490,Female,1,Yes,No,43,Yes,No,DSL,No,No internet service,No internet service,Yes,No internet service,Yes,one year,No,credit_card,81.29,3495.37,No
CUST-04491,Male,0,No,No,7,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No,No,month-to-month,Yes,credit_card,92.9,650.33,Yes
CUST-04492,Male,1,Yes,Yes,12,Yes,Yes,DSL,No,No internet service,No,Yes,No internet service,No,one year,No,electronic_check,55.68,668.1,No
CUST-04493,Male,1,Yes,No,43,Yes,No,DSL,No,Yes,No,No internet service,Yes,No internet service,two year,Yes,credit_card,74.7,3211.95,No
CUST-04494,Female,1,Yes,No,47,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No,No internet service,one year,Yes,mailed_check,114.13,5363.95,No
CUST-04495,Female,0,Yes,No,49,No,No phone service,Fiber optic,No,No,No,Yes,No,No internet service,month-to-month,Yes,bank_transfer,94.7,4640.51,No
CUST-04496,Female,1,No,No,65,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,month-to-month,No,mailed_check,51.3,3334.78,No
CUST-04497,Male,1,Yes,No,48,Yes,No,DSL,No internet service,No internet service,No internet service,No,Yes,No,one year,No,bank_transfer,46.59,2236.45,No
CUST-04498,Male,0,No,No,56,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,Yes,Yes,one year,Yes,mailed_check,73.08,4092.71,No
CUST-04499,Female,1,No,No,20,Yes,No,Fiber optic,No internet service,No,No,Yes,No internet service,No,two year,Yes,bank_transfer,77.94,1558.88,No
CUST-04500,Male,0,Yes,No,32,Yes,No,DSL,No internet service,No internet service,Yes,No,Yes,Yes,month-to-month,No,credit_card,46.29,1481.33,No
CUST-04501,Female,1,Yes,No,19,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,one year,Yes,mailed_check,89.49,1700.31,No
CUST-04502,Female,1,Yes,Yes,20,Yes,Yes,DSL,No,Yes,No,No,Yes,No,month-to-month,Yes,electronic_check,67.07,1341.33,Yes
CUST-04503,Female,0,Yes,No,1,Yes,No,DSL,No internet service,No,No,No internet service,No,No internet service,month-to-month,No,electronic_check,87.22,87.22,Yes
CUST-04504,Female,0,No,No,28,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No,Yes,one year,Yes,electronic_check,98.89,2769.01,No
CUST-04505,Male,0,Yes,No,15,Yes,Yes,DSL,No internet service,No internet service,No,No,No internet service,No,month-to-month,Yes,electronic_check,41.52,622.77,No
CUST-04506,Male,1,No,No,66,Yes,No,No,No internet service,No internet service,No,No,No,No,month-to-month,Yes,bank_transfer,38.32,2529.38,Yes
CUST-04507,Female,1,No,Yes,10,Yes,Yes,DSL,Yes,No,No,No,No,No,month-to-month,No,electronic_check,60.06,600.59,No
CUST-04508,Female,0,Yes,No,10,Yes,No,DSL,No internet service,Yes,No,No internet service,Yes,No internet service,month-to-month,Yes,electronic_check,80.77,807.73,No
CUST-04509,Male,1,Yes,Yes,69,Yes,Yes,DSL,No,Yes,Yes,No,No,No internet service,one year,Yes,mailed_check,64.15,4426.03,No
CUST-04510,Female,1,No,No,25,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,one year,No,bank_transfer,86.38,2159.42,No
CUST-04511,Female,0,Yes,Yes,64,Yes,Yes,DSL,Yes,No,Yes,No,No,No,month-to-month,Yes,electronic_check,37.01,2368.38,No
CUST-04512,Female,1,No,Yes,63,Yes,Yes,DSL,No,No,No,No internet service,Yes,No,two year,Yes,electronic_check,60.31,3799.53,No
CUST-04513,Male,0,No,No,21,Yes,No,DSL,No internet service,Yes,Yes,No,No internet service,No,month-to-month,Yes,mailed_check,40.09,841.93,No
CUST-04514,Female,1,No,No,35,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,Yes,No,month-to-month,Yes,electronic_check,98.88,3460.92,No
CUST-04515,Male,1,No,No,32,No,No phone service,Fiber optic,No internet service,No internet service,No,Yes,No,No internet service,month-to-month,Yes,electronic_check,119.29,3817.31,Yes
CUST-04516,Female,1,Yes,Yes,29,Yes,No,DSL,No internet service,Yes,Yes,Yes,No internet service,Yes,two year,Yes,electronic_check,64.75,1877.89,No
CUST-04517,Male,1,No,Yes,5,Yes,No,Fiber optic,Yes,No internet service,No,No,No internet service,No,one year,Yes,credit_card,76.09,380.46,No
CUST-04518,Male,1,Yes,Yes,23,No,No phone service,Fiber optic,Yes,No internet service,Yes,No,Yes,No,month-to-month,Yes,electronic_check,114.36,2630.17,No
CUST-04519,Male,1,Yes,No,43,No,No phone service,Fiber optic,No,No internet service,No,No,No internet service,No,one year,Yes,electronic_check,114.06,4904.58,No
CUST-04520,Female,0,No,No,20,Yes,Yes,DSL,No,No,No internet service,No,No internet service,Yes,month-to-month,No,credit_card,82.16,1643.22,Yes
CUST-04521,Female,0,No,Yes,55,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,Yes,No,month-to-month,No,credit_card,98.92,5440.58,No
CUST-04522,Female,1,No,No,56,Yes,No,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,month-to-month,Yes,bank_transfer,101.19,5666.42,No
CUST-04523,Male,0,No,No,1,Yes,Yes,DSL,No,Yes,No,Yes,No,No,two year,No,credit_card,66.27,66.27,No
CUST-04524,Female,0,No,No,63,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,month-to-month,No,mailed_check,22.77,1434.66,No
CUST-04525,Female,1,Yes,No,15,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,Yes,month-to-month,Yes,electronic_check,114.19,1712.89,No
CUST-04526,Male,0,Yes,No,29,Yes,Yes,DSL,No,No,No internet service,No,No,No,two year,Yes,mailed_check,81.05,2350.53,No
CUST-04527,Male,0,Yes,No,25,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No internet service,No,one year,Yes,credit_card,76.45,1911.32,No
CUST-04528,Male,0,Yes,No,53,Yes,No,Fiber optic,Yes,No,Yes,No,No internet service,Yes,two year,No,credit_card,109.96,5827.68,No
CUST-04529,Female,0,No,Yes,23,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,No internet service,month-to-month,Yes,credit_card,111.05,2554.18,Yes
CUST-04530,Male,1,No,Yes,2,Yes,Yes,DSL,Yes,No internet service,Yes,No,No,Yes,month-to-month,No,electronic_check,72.24,144.49,Yes
CUST-04531,Female,1,Yes,No,68,Yes,No,Fiber optic,Yes,No,No internet service,No,Yes,No internet service,month-to-month,Yes,credit_card,91.67,6233.54,No
CUST-04532,Female,1,No,No,61,No,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No,month-to-month,Yes,electronic_check,92.07,5616.37,No
CUST-04533,Female,1,Yes,No,54,Yes,No,DSL,Yes,No,No internet service,No,Yes,No internet service,one year,Yes,bank_transfer,47.87,2584.75,No
CUST-04534,Male,0,Yes,No,35,Yes,Yes,DSL,No,No,Yes,No,No,No,month-to-month,No,bank_transfer,60.92,2132.16,No
CUST-04535,Male,0,No,No,65,Yes,Yes,No,Yes,No internet service,No,No,No,No,two year,No,bank_transfer,26.08,1695.29,No
CUST-04536,Female,0,No,No,64,No,No phone service,DSL,Yes,No,No,No,No internet service,No internet service,month-to-month,Yes,electronic_check,48.97,3133.89,No
CUST-04537,Male,1,Yes,No,44,Yes,Yes,DSL,No,No internet service,No,No,No,No internet service,two year,Yes,electronic_check,50.48,2221.27,No
CUST-04538,Male,0,Yes,No,18,Yes,No,DSL,Yes,Yes,No,No internet service,No,No,month-to-month,No,electronic_check,72.71,1308.76,No
CUST-04539,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,month-to-month,No,mailed_check,62.87,880.19,Yes
CUST-04540,Female,0,No,No,63,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No,Yes,month-to-month,No,mailed_check,55.81,3516.25,No
CUST-04541,Female,0,Yes,Yes,66,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No,Yes,one year,No,credit_card,101.96,6729.06,No
